run, time, tps, resp_time
res2, 2220, 249.40, 143.87
res2, 2230, 250.32, 148.20
res2, 2240, 247.69, 148.24
res2, 2250, 248.20, 143.14
res2, 2260, 249.60, 141.61
res2, 2270, 250.00, 147.05
res2, 2280, 247.20, 145.95
res2, 2290, 248.20, 150.97
res2, 2300, 248.50, 145.04
res2, 2310, 249.12, 145.17
res2, 2320, 249.10, 150.57
res2, 2330, 255.00, 141.18
res2, 2340, 234.60, 227.04
res2, 2350, 250.30, 145.95
res2, 2360, 247.40, 152.15
res2, 2370, 252.70, 149.80
res2, 2380, 251.90, 141.65
res2, 2390, 250.42, 145.56
res2, 2400, 251.20, 148.73
res2, 2410, 252.10, 142.33
res2, 2420, 250.20, 144.47
res2, 2430, 251.10, 149.31
res2, 2440, 251.10, 147.23
res2, 2450, 252.80, 142.29
res2, 2460, 254.10, 145.82
res2, 2470, 252.02, 141.52
res2, 2480, 248.00, 149.58
res2, 2490, 248.20, 147.31
res2, 2500, 250.00, 145.52
res2, 2510, 250.30, 150.16
res2, 2520, 248.40, 147.53
res2, 2530, 251.10, 140.80
res2, 2540, 252.40, 146.35
res2, 2550, 253.12, 147.98
res2, 2560, 254.70, 144.60
res2, 2570, 251.70, 143.61
res2, 2580, 252.10, 146.52
res2, 2590, 252.00, 144.73
res2, 2600, 254.30, 142.71
res2, 2610, 254.40, 142.03
res2, 2620, 249.40, 149.27
res2, 2630, 250.12, 145.12
res2, 2640, 236.90, 236.54
res2, 2650, 249.30, 145.82
res2, 2660, 250.90, 142.76
res2, 2670, 253.50, 141.90
res2, 2680, 253.30, 141.52
res2, 2690, 250.80, 143.66
res2, 2700, 250.59, 151.65
res2, 2710, 253.03, 145.08
res2, 2720, 254.00, 150.61
res2, 2730, 252.50, 143.44
res2, 2740, 252.40, 144.22
res2, 2750, 250.30, 151.52
res2, 2760, 251.20, 145.73
res2, 2770, 249.00, 151.47
res2, 2780, 248.82, 149.58
res2, 2790, 248.80, 145.69
res2, 2800, 253.00, 143.40
res2, 2810, 253.90, 149.94
res2, 2820, 249.80, 143.48
res2, 2830, 249.70, 150.16
res2, 2840, 251.80, 147.31
res2, 2850, 250.70, 142.76
res2, 2860, 251.92, 143.10
res2, 2870, 251.00, 144.56
res2, 2880, 251.00, 145.69
res2, 2890, 251.90, 144.09
res2, 2900, 250.30, 144.34
res2, 2910, 247.20, 146.65
res2, 2920, 254.60, 146.52
res2, 2930, 251.20, 143.57
res2, 2940, 235.62, 219.42
res2, 2950, 247.20, 146.43
res2, 2960, 253.90, 147.36
res2, 2970, 253.00, 143.96
res2, 2980, 250.60, 146.70
res2, 2990, 255.70, 144.69
res2, 3000, 252.40, 143.53
res2, 3010, 254.80, 146.04
res2, 3020, 254.52, 146.39
res2, 3030, 250.60, 147.89
res2, 3040, 251.30, 142.41
res2, 3050, 251.00, 152.79
res2, 3060, 249.80, 143.61
res2, 3070, 253.60, 148.42
res2, 3080, 249.40, 141.52
res2, 3090, 251.80, 140.72
res2, 3100, 249.32, 146.87
res2, 3110, 247.70, 151.02
res2, 3120, 251.60, 142.80
res2, 3130, 248.40, 144.52
res2, 3140, 250.10, 146.48
res2, 3150, 256.50, 144.60
res2, 3160, 252.60, 141.44
res2, 3170, 249.40, 148.20
res2, 3180, 249.62, 150.93
res2, 3190, 253.90, 144.95
res2, 3200, 253.10, 136.65
res2, 3210, 249.50, 148.82
res2, 3220, 249.60, 146.08
res2, 3230, 250.37, 140.63
res2, 3240, 254.62, 138.71
res2, 3250, 239.60, 200.69
res2, 3260, 249.92, 142.33
res2, 3270, 251.40, 139.88
res2, 3280, 252.00, 144.13
res2, 3290, 252.10, 150.52
res2, 3300, 250.10, 141.65
res2, 3310, 248.80, 150.48
res2, 3320, 247.80, 145.73
res2, 3330, 252.30, 144.09
res2, 3340, 254.52, 146.70
res2, 3350, 250.30, 142.33
res2, 3360, 254.50, 147.09
res2, 3370, 249.50, 146.04
res2, 3380, 250.20, 148.69
res2, 3390, 248.90, 148.29
res2, 3400, 254.00, 141.95
res2, 3410, 253.12, 151.70
res2, 3420, 250.60, 146.57
res2, 3430, 248.90, 152.34
res2, 3440, 251.10, 146.30
res2, 3450, 249.50, 145.21
res2, 3460, 251.50, 141.48
res2, 3470, 252.59, 140.63
res2, 3480, 245.90, 147.40
res2, 3490, 251.52, 150.43
res2, 3500, 250.00, 141.61
res2, 3510, 253.70, 151.93
res2, 3520, 249.60, 147.89
res2, 3530, 253.20, 137.76
res2, 3540, 245.30, 151.20
res2, 3550, 239.00, 202.38
res2, 3560, 247.20, 149.36
res2, 3570, 249.42, 137.47
res2, 3580, 252.40, 140.68
res2, 3590, 249.30, 147.14
res2, 3600, 247.50, 148.69
res2, 3610, 255.20, 140.89
res2, 3620, 247.80, 141.90
res2, 3630, 251.70, 147.36
res2, 3640, 249.30, 147.09
res2, 3650, 249.32, 152.29
res2, 3660, 248.40, 141.10
res2, 3670, 250.90, 143.27
res2, 3680, 254.20, 144.99
res2, 3690, 253.20, 145.73
res2, 3700, 244.70, 143.14
res2, 3710, 250.20, 145.43
res2, 3720, 249.80, 146.70
res2, 3730, 252.22, 144.65
res2, 3740, 247.80, 157.81
res2, 3750, 248.30, 143.31
res2, 3760, 250.30, 144.82
res2, 3770, 250.10, 142.41
res2, 3780, 253.30, 144.56
res2, 3790, 252.40, 142.58
res2, 3800, 254.60, 146.08
res2, 3810, 255.62, 145.95
res2, 3820, 253.00, 141.95
res2, 3830, 250.20, 146.61
res2, 3840, 251.90, 144.13
res2, 3850, 242.20, 198.90
res2, 3860, 248.20, 140.76
res2, 3870, 252.30, 141.73
res2, 3880, 252.10, 145.34
res2, 3890, 250.42, 144.00
res2, 3900, 252.99, 147.84
res2, 3910, 252.00, 145.87
res2, 3920, 253.30, 142.37
res2, 3930, 251.20, 146.65
res2, 3940, 248.90, 143.01
res2, 3950, 250.10, 146.92
res2, 3960, 254.20, 141.61
res2, 3970, 247.92, 150.12
res2, 3980, 249.90, 148.69
res2, 3990, 249.90, 144.56
res2, 4000, 249.40, 145.82
res2, 4010, 251.20, 139.46
res2, 4020, 248.10, 143.31
res2, 4030, 249.40, 137.64
res2, 4040, 254.30, 140.21
res2, 4050, 249.12, 148.24
res2, 4060, 254.30, 147.80
res2, 4070, 251.00, 144.43
res2, 4080, 249.10, 141.10
res2, 4090, 252.60, 140.63
res2, 4100, 250.50, 145.82
res2, 4110, 249.70, 145.43
res2, 4120, 251.22, 141.95
res2, 4130, 247.30, 145.82
res2, 4140, 251.30, 146.61
res2, 4150, 246.70, 164.57
res2, 4160, 247.30, 178.31
res2, 4170, 253.30, 146.65
res2, 4180, 249.30, 145.34
res2, 4190, 254.30, 145.52
res2, 4200, 251.92, 144.17
res2, 4210, 249.70, 146.78
res2, 4220, 250.89, 141.35
res2, 4230, 250.90, 147.45
res2, 4240, 249.80, 142.46
res2, 4250, 249.10, 145.69
res2, 4260, 252.80, 146.92
res2, 4270, 252.70, 147.75
res2, 4280, 249.12, 149.04
res2, 4290, 248.80, 148.11
res2, 4300, 250.10, 147.31
res2, 4310, 248.90, 151.79
res2, 4320, 257.70, 139.50
res2, 4330, 250.10, 143.27
res2, 4340, 252.70, 148.33
res2, 4350, 255.30, 152.11
res2, 4360, 255.72, 144.82
res2, 4370, 256.30, 143.48
res2, 4380, 256.50, 140.05
res2, 4390, 256.40, 146.92
res2, 4400, 253.60, 146.35
res2, 4410, 255.00, 146.39
res2, 4420, 256.20, 144.09
res2, 4430, 252.40, 145.56
res2, 4440, 256.62, 146.87
res2, 4450, 255.10, 149.04
res2, 4460, 242.90, 207.04
res2, 4470, 249.20, 149.27
res2, 4480, 255.50, 146.04
res2, 4490, 253.80, 142.41
res2, 4500, 250.30, 150.79
res2, 4510, 256.20, 141.86
res2, 4520, 256.12, 147.75
res2, 4530, 256.90, 146.43
res2, 4540, 255.50, 138.38
res2, 4550, 255.30, 143.14
res2, 4560, 254.20, 142.93
res2, 4570, 253.30, 145.17
res2, 4580, 254.80, 147.62
res2, 4590, 256.20, 139.92
res2, 4600, 253.82, 145.82
res2, 4610, 254.10, 142.63
res2, 4620, 250.60, 142.58
res2, 4630, 255.20, 142.84
res2, 4640, 253.40, 149.36
res2, 4650, 256.80, 143.35
res2, 4660, 255.30, 141.44
res2, 4670, 252.62, 141.61
res2, 4680, 253.50, 143.48
res2, 4690, 256.70, 140.47
res2, 4700, 256.20, 141.99
res2, 4710, 254.30, 141.82
res2, 4720, 252.50, 145.78
res2, 4730, 254.60, 142.24
res2, 4740, 255.40, 147.71
res2, 4750, 251.22, 147.40
res2, 4760, 245.70, 183.02
res2, 4770, 251.90, 144.13
res2, 4780, 256.60, 148.42
res2, 4790, 255.00, 144.30
res2, 4800, 257.60, 140.05
res2, 4810, 255.70, 141.73
res2, 4820, 255.60, 141.86
res2, 4830, 253.12, 147.09
res2, 4840, 254.70, 144.65
res2, 4850, 254.70, 142.16
res2, 4860, 255.30, 144.65
res2, 4870, 252.70, 140.05
res2, 4880, 254.70, 144.34
res2, 4890, 248.00, 150.79
res2, 4900, 252.80, 146.39
res2, 4910, 253.72, 143.70
res2, 4920, 250.50, 146.26
res2, 4930, 253.50, 147.40
res2, 4940, 256.00, 139.34
res2, 4950, 249.30, 149.58
res2, 4960, 255.00, 143.23
res2, 4970, 251.80, 145.87
res2, 4980, 253.60, 147.40
res2, 4990, 252.62, 145.04
res2, 5000, 257.50, 139.59
res2, 5010, 258.20, 148.82
res2, 5020, 252.50, 148.11
res2, 5030, 252.00, 149.22
res2, 5040, 255.20, 141.90
res2, 5050, 253.90, 147.58
res2, 5060, 240.30, 202.32
res2, 5070, 250.92, 147.84
res2, 5080, 255.20, 144.13
res2, 5090, 256.20, 144.30
res2, 5100, 256.40, 147.18
res2, 5110, 252.00, 145.47
res2, 5120, 253.46, 138.79
res2, 5130, 256.33, 147.84
res2, 5140, 257.60, 140.72
res2, 5150, 253.62, 142.58
res2, 5160, 253.50, 143.10
res2, 5170, 253.20, 145.17
res2, 5180, 257.70, 143.57
res2, 5190, 254.40, 143.91
res2, 5200, 254.80, 151.02
res2, 5210, 251.20, 144.22
res2, 5220, 253.60, 141.14
res2, 5230, 255.12, 143.61
res2, 5240, 255.80, 140.55
res2, 5250, 254.50, 144.26
res2, 5260, 254.40, 146.92
res2, 5270, 254.60, 142.58
res2, 5280, 252.20, 144.52
res2, 5290, 256.30, 143.01
res2, 5300, 255.12, 143.70
res2, 5310, 256.10, 143.74
res2, 5320, 252.20, 145.17
res2, 5330, 254.90, 148.06
res2, 5340, 254.60, 142.29
res2, 5350, 253.60, 144.13
res2, 5360, 253.00, 145.60
res2, 5370, 242.30, 213.91
res2, 5380, 250.22, 145.91
res2, 5390, 250.10, 142.80
res2, 5400, 256.80, 140.26
res2, 5410, 252.90, 147.49
res2, 5420, 250.90, 145.82
res2, 5430, 256.90, 141.65
res2, 5440, 253.90, 150.52
res2, 5450, 251.80, 144.47
res2, 5460, 252.12, 141.35
res2, 5470, 258.30, 144.78
res2, 5480, 254.40, 152.11
res2, 5490, 250.00, 140.09
res2, 5500, 255.40, 144.78
res2, 5510, 251.40, 146.70
res2, 5520, 251.90, 147.31
res2, 5530, 255.20, 145.56
res2, 5540, 255.22, 141.78
res2, 5550, 250.49, 151.25
res2, 5560, 252.70, 146.48
res2, 5570, 255.50, 147.62
res2, 5580, 255.20, 146.87
res2, 5590, 249.90, 147.23
res2, 5600, 256.60, 143.70
res2, 5610, 254.80, 141.65
res2, 5620, 254.12, 145.17
res2, 5630, 252.50, 146.43
res2, 5640, 254.00, 146.70
res2, 5650, 252.70, 146.21
res2, 5660, 256.10, 149.98
res2, 5670, 241.30, 210.04
res2, 5680, 250.20, 147.49
res2, 5690, 254.80, 148.33
res2, 5700, 252.02, 146.17
res2, 5710, 251.60, 146.39
res2, 5720, 251.90, 152.15
res2, 5730, 252.50, 146.92
res2, 5740, 256.70, 140.00
res2, 5750, 250.90, 143.48
res2, 5760, 251.80, 147.18
res2, 5770, 256.80, 141.22
res2, 5780, 252.62, 141.86
res2, 5790, 258.20, 147.00
res2, 5800, 249.00, 144.09
res2, 5810, 252.60, 146.04
res2, 5820, 251.50, 145.43
res2, 5830, 258.30, 138.96
res2, 5840, 249.80, 144.09
res2, 5850, 254.10, 145.95
res2, 5860, 252.62, 141.52
res2, 5870, 253.00, 146.70
res2, 5880, 252.90, 146.87
res2, 5890, 259.20, 139.79
res2, 5900, 257.40, 141.99
res2, 5910, 253.30, 144.78
res2, 5920, 254.90, 141.10
res2, 5930, 257.72, 144.04
res2, 5940, 253.70, 144.86
res2, 5950, 256.10, 146.13
res2, 5960, 252.80, 146.70
res2, 5970, 242.70, 195.83
res2, 5980, 254.80, 149.18
res2, 5990, 253.70, 142.84
res2, 6000, 250.80, 142.80
res2, 6010, 254.92, 144.69
res2, 6020, 252.80, 145.95
res2, 6030, 249.19, 145.87
res2, 6040, 257.70, 145.17
res2, 6050, 252.20, 147.23
res2, 6060, 251.60, 148.91
res2, 6070, 250.70, 147.62
res2, 6080, 251.50, 145.17
res2, 6090, 251.52, 149.13
res2, 6100, 255.30, 144.69
res2, 6110, 253.70, 143.01
res2, 6120, 251.50, 140.76
res2, 6130, 252.30, 146.35
res2, 6140, 253.70, 144.95
res2, 6150, 255.50, 139.63
res2, 6160, 250.50, 140.93
res2, 6170, 252.22, 151.74
res2, 6180, 253.90, 142.37
res2, 6190, 255.30, 146.61
res2, 6200, 259.20, 138.67
res2, 6210, 254.10, 143.91
res2, 6220, 256.00, 142.37
res2, 6230, 252.09, 152.93
res2, 6240, 250.70, 147.14
res2, 6250, 252.82, 154.77
res2, 6260, 253.40, 145.87
res2, 6270, 250.50, 148.46
res2, 6280, 239.90, 203.72
res2, 6290, 251.60, 144.26
res2, 6300, 255.40, 140.59
res2, 6310, 251.90, 144.00
res2, 6320, 255.10, 138.88
res2, 6330, 255.12, 141.39
res2, 6340, 253.80, 145.34
res2, 6350, 256.89, 135.83
res2, 6360, 250.80, 149.04
res2, 6370, 254.10, 144.30
res2, 6380, 251.60, 150.57
res2, 6390, 254.90, 146.83
res2, 6400, 254.70, 144.60
res2, 6410, 254.22, 147.36
res2, 6420, 256.40, 148.11
res2, 6430, 251.60, 150.48
res2, 6440, 253.70, 141.39
res2, 6450, 256.60, 144.47
res2, 6460, 254.80, 146.78
res2, 6470, 257.70, 149.49
res2, 6480, 251.30, 150.12
res2, 6490, 249.72, 147.67
res2, 6500, 250.50, 146.00
res2, 6510, 255.00, 144.43
res2, 6520, 254.20, 146.61
res2, 6530, 252.50, 142.29
res2, 6540, 252.80, 145.04
res2, 6550, 256.80, 139.67
res2, 6560, 250.60, 148.20
res2, 6570, 253.02, 147.58
res2, 6580, 245.20, 203.54
res2, 6590, 254.40, 141.99
res2, 6600, 256.09, 148.73
res2, 6610, 254.00, 147.18
res2, 6620, 254.00, 146.70
res2, 6630, 253.10, 143.05
res2, 6640, 255.22, 143.57
res2, 6650, 253.20, 142.07
res2, 6660, 250.40, 142.20
res2, 6670, 253.70, 144.60
res2, 6680, 254.40, 144.13
res2, 6690, 251.20, 145.43
res2, 6700, 256.50, 145.78
res2, 6710, 254.20, 145.17
res2, 6720, 252.02, 143.10
res2, 6730, 251.10, 151.88
res2, 6740, 253.70, 139.42
res2, 6750, 253.70, 144.47
res2, 6760, 254.10, 143.27
res2, 6770, 251.10, 142.29
res2, 6780, 252.00, 146.30
res2, 6790, 253.00, 142.12
res2, 6800, 253.02, 146.92
res2, 6810, 252.30, 145.08
res2, 6820, 254.10, 142.20
res2, 6830, 253.10, 144.43
res2, 6840, 252.70, 144.86
res2, 6850, 252.90, 145.39
res2, 6860, 254.30, 146.30
res2, 6870, 254.50, 147.53
res2, 6880, 241.82, 190.85
res2, 6890, 253.20, 142.46
res2, 6900, 248.40, 144.22
res2, 6910, 250.90, 146.39
res2, 6920, 257.20, 143.01
res2, 6930, 255.10, 144.69
res2, 6940, 257.80, 139.38
res2, 6950, 254.50, 142.76
res2, 6960, 254.42, 147.27
res2, 6970, 252.60, 145.04
res2, 6980, 255.30, 144.22
res2, 6990, 253.60, 143.14
res2, 7000, 251.90, 145.08
res2, 7010, 256.40, 143.83
res2, 7020, 254.50, 145.34
res2, 7030, 252.80, 141.44
res2, 7040, 256.92, 144.43
res2, 7050, 254.50, 146.83
res2, 7060, 251.00, 150.07
res2, 7070, 254.10, 149.67
res2, 7080, 254.99, 147.98
res2, 7090, 255.10, 141.39
res2, 7100, 249.10, 145.34
res2, 7110, 253.40, 144.26
res2, 7120, 247.92, 142.63
res2, 7130, 257.60, 144.17
res2, 7140, 247.90, 145.17
res2, 7150, 248.10, 145.47
res2, 7160, 247.70, 148.33
res2, 7170, 247.50, 145.82
res2, 7180, 245.70, 199.56
res2, 7190, 257.42, 143.66
res2, 7200, 254.30, 147.62
res3, 10, 916.85, 16.90
res3, 20, 1544.93, 15.00
res3, 30, 1601.78, 15.24
res3, 40, 1589.05, 20.94
res3, 50, 1321.21, 28.96
res3, 60, 1068.16, 35.24
res3, 70, 1017.89, 37.02
res3, 80, 1109.10, 52.04
res3, 90, 740.79, 63.79
res3, 100, 1115.60, 35.04
res3, 110, 689.89, 101.48
res3, 120, 1153.49, 30.07
res3, 130, 476.38, 162.03
res3, 140, 1024.08, 39.31
res3, 150, 511.11, 158.14
res3, 160, 757.69, 127.90
res3, 170, 640.49, 145.73
res3, 180, 463.53, 161.98
res3, 190, 638.40, 146.87
res3, 200, 458.19, 153.80
res3, 210, 532.59, 156.64
res3, 220, 775.00, 125.93
res3, 230, 960.79, 62.32
res3, 240, 1041.48, 39.17
res3, 250, 918.48, 82.35
res3, 260, 823.27, 62.45
res3, 270, 1013.28, 71.45
res3, 280, 562.10, 133.02
res3, 290, 1005.69, 52.07
res3, 300, 366.90, 180.08
res3, 310, 835.29, 109.53
res3, 320, 393.29, 195.89
res3, 330, 570.29, 140.68
res3, 340, 483.94, 177.41
res3, 350, 423.19, 176.67
res3, 360, 1101.19, 39.66
res3, 370, 1155.08, 31.13
res3, 380, 1142.60, 33.43
res3, 390, 1165.68, 30.23
res3, 400, 1156.68, 31.16
res3, 410, 1166.59, 30.36
res3, 420, 1165.70, 30.78
res3, 430, 1181.58, 30.29
res3, 440, 1167.39, 30.49
res3, 450, 1191.28, 29.30
res3, 460, 1139.19, 33.65
res3, 470, 1184.89, 29.82
res3, 480, 1143.99, 34.55
res3, 490, 1175.88, 30.46
res3, 500, 1148.90, 31.78
res3, 510, 1165.68, 30.44
res3, 520, 1188.59, 29.03
res3, 530, 956.89, 45.01
res3, 540, 1194.95, 29.13
res3, 550, 801.61, 68.28
res3, 560, 1046.99, 35.91
res3, 570, 711.19, 115.56
res3, 580, 827.97, 59.76
res3, 590, 741.99, 144.04
res3, 600, 509.05, 156.07
res3, 610, 848.57, 95.53
res3, 620, 425.55, 183.57
res3, 630, 627.05, 137.31
res3, 640, 1126.08, 40.70
res3, 650, 1148.39, 33.46
res3, 660, 1180.00, 29.88
res3, 670, 1183.46, 29.96
res3, 680, 1189.91, 29.97
res3, 690, 1145.79, 32.70
res3, 700, 1174.78, 30.99
res3, 710, 1196.08, 29.34
res3, 720, 1155.78, 33.40
res3, 730, 1188.29, 29.70
res3, 740, 1166.80, 33.14
res3, 750, 1184.87, 29.23
res3, 760, 1165.30, 32.46
res3, 770, 1185.78, 29.60
res3, 780, 1180.59, 30.36
res3, 790, 1176.88, 30.43
res3, 800, 1198.08, 29.35
res3, 810, 1174.70, 29.82
res3, 820, 1080.72, 36.92
res3, 830, 1070.67, 34.01
res3, 840, 1027.87, 53.87
res3, 850, 830.96, 58.96
res3, 860, 1047.92, 56.42
res3, 870, 588.59, 112.09
res3, 880, 1064.69, 38.56
res3, 890, 409.44, 171.15
res3, 900, 877.79, 89.36
res3, 910, 487.89, 153.25
res3, 920, 525.99, 173.11
res3, 930, 746.89, 129.13
res3, 940, 1194.28, 28.91
res3, 950, 1165.18, 31.47
res3, 960, 1195.79, 29.79
res3, 970, 1174.10, 30.67
res3, 980, 1204.88, 28.72
res3, 990, 1174.79, 31.70
res3, 1000, 1188.07, 29.81
res3, 1010, 1188.00, 30.07
res3, 1020, 1209.58, 29.63
res3, 1030, 1190.16, 32.46
res3, 1040, 1217.92, 28.69
res3, 1050, 1211.21, 29.65
res3, 1060, 1211.19, 29.07
res3, 1070, 1199.50, 30.97
res3, 1080, 1037.56, 36.90
res3, 1090, 1207.55, 29.92
res3, 1100, 727.61, 107.42
res3, 1110, 1152.28, 33.11
res3, 1120, 570.09, 172.02
res3, 1130, 989.31, 46.99
res3, 1140, 630.64, 153.76
res3, 1150, 651.89, 133.86
res3, 1160, 738.29, 126.57
res3, 1170, 872.19, 125.25
res3, 1180, 1220.89, 28.96
res3, 1190, 1210.08, 29.35
res3, 1200, 1180.99, 32.40
res3, 1210, 1226.71, 28.69
res3, 1220, 1190.68, 31.31
res3, 1230, 1220.48, 29.19
res3, 1240, 1190.29, 31.78
res3, 1250, 1221.88, 29.36
res3, 1260, 1222.78, 28.98
res3, 1270, 1229.98, 28.87
res3, 1280, 1213.01, 30.34
res3, 1290, 1219.83, 29.63
res3, 1300, 1202.63, 29.61
res3, 1310, 1170.69, 33.40
res3, 1320, 1207.79, 29.60
res3, 1330, 958.79, 52.56
res3, 1340, 1082.39, 40.03
res3, 1350, 800.09, 120.25
res3, 1360, 962.14, 48.99
res3, 1370, 783.43, 127.98
res3, 1380, 700.89, 133.46
res3, 1390, 893.09, 100.82
res3, 1400, 481.89, 170.79
res3, 1410, 1044.09, 45.46
res3, 1420, 1212.88, 29.20
res3, 1430, 1172.67, 32.74
res3, 1440, 1210.51, 29.96
res3, 1450, 1194.29, 31.93
res3, 1460, 1236.28, 28.88
res3, 1470, 1228.99, 29.06
res3, 1480, 1190.85, 32.29
res3, 1490, 1236.12, 28.44
res3, 1500, 1184.38, 32.45
res3, 1510, 1220.79, 29.13
res3, 1520, 1115.70, 35.17
res3, 1530, 1221.78, 29.38
res3, 1540, 915.29, 65.79
res3, 1550, 1096.99, 36.93
res3, 1560, 821.59, 113.10
res3, 1570, 948.58, 48.73
res3, 1580, 938.39, 92.13
res3, 1590, 590.49, 146.48
res3, 1600, 897.98, 98.76
res3, 1610, 662.03, 149.71
res3, 1620, 1184.10, 33.06
res3, 1630, 1218.99, 29.25
res3, 1640, 1220.98, 29.42
res3, 1650, 1231.50, 28.21
res3, 1660, 1233.87, 28.99
res3, 1670, 1225.52, 28.51
res3, 1680, 1226.76, 29.27
res3, 1690, 1219.89, 30.06
res3, 1700, 1225.19, 28.97
res3, 1710, 1222.28, 29.34
res3, 1720, 1230.83, 29.00
res3, 1730, 1008.53, 43.32
res3, 1740, 1111.59, 34.07
res3, 1750, 872.59, 83.31
res3, 1760, 947.18, 54.24
res3, 1770, 860.79, 110.69
res3, 1780, 598.89, 134.74
res3, 1790, 981.29, 86.98
res3, 1800, 713.99, 143.96
res3, 1810, 1209.79, 29.91
res3, 1820, 1217.89, 29.10
res3, 1830, 1207.76, 31.06
res3, 1840, 1226.43, 29.33
res3, 1850, 1218.96, 29.82
res3, 1860, 1234.01, 28.93
res3, 1870, 1238.88, 29.18
res3, 1880, 1188.78, 31.44
res3, 1890, 1220.99, 28.88
res3, 1900, 952.49, 59.07
res3, 1910, 1227.98, 29.35
res3, 1920, 835.17, 88.91
res3, 1930, 1105.89, 34.00
res3, 1940, 801.49, 107.94
res3, 1950, 832.79, 108.81
res3, 1960, 856.79, 119.21
res3, 1970, 594.19, 145.82
res3, 1980, 1186.67, 32.52
res3, 1990, 1221.42, 29.23
res3, 2000, 1227.24, 28.64
res3, 2010, 1229.63, 28.33
res3, 2020, 1231.09, 28.62
res3, 2030, 1233.68, 29.21
res3, 2040, 1217.28, 29.33
res3, 2050, 1230.39, 29.27
res3, 2060, 1227.38, 29.43
res3, 2070, 916.68, 47.94
res3, 2080, 1159.69, 33.29
res3, 2090, 740.39, 103.20
res3, 2100, 1062.19, 39.49
res3, 2110, 712.89, 148.51
res3, 2120, 836.09, 83.24
res3, 2130, 815.88, 112.32
res3, 2140, 1225.80, 29.90
res3, 2150, 1213.41, 30.45
res3, 2160, 1228.18, 28.46
res3, 2170, 1223.49, 29.09
res3, 2180, 1226.06, 28.87
res3, 2190, 1212.21, 31.76
res3, 2200, 1212.10, 29.40
res3, 2210, 1173.87, 32.13
res3, 2220, 1062.33, 37.03
res3, 2230, 1196.47, 31.17
res3, 2240, 762.69, 91.22
res3, 2250, 1202.99, 30.26
res3, 2260, 556.19, 153.34
res3, 2270, 1074.79, 39.24
res3, 2280, 560.69, 160.19
res3, 2290, 1033.69, 69.72
res3, 2300, 1215.59, 29.94
res3, 2310, 1223.31, 28.83
res3, 2320, 1229.08, 29.09
res3, 2330, 1225.87, 28.89
res3, 2340, 1223.08, 28.63
res3, 2350, 1221.81, 29.25
res3, 2360, 1092.99, 38.65
res3, 2370, 1130.99, 34.22
res3, 2380, 1063.89, 51.18
res3, 2390, 864.57, 100.73
res3, 2400, 1090.79, 55.49
res3, 2410, 556.59, 143.14
res3, 2420, 1119.59, 35.96
res3, 2430, 703.15, 149.36
res3, 2440, 1221.15, 28.57
res3, 2450, 1222.98, 29.83
res3, 2460, 1230.78, 29.20
res3, 2470, 1196.41, 32.92
res3, 2480, 1226.96, 29.00
res3, 2490, 1207.31, 29.73
res3, 2500, 1226.28, 29.76
res3, 2510, 1017.09, 40.23
res3, 2520, 1163.58, 31.97
res3, 2530, 870.89, 113.64
res3, 2540, 945.69, 50.13
res3, 2550, 939.88, 93.41
res3, 2560, 641.69, 135.55
res3, 2570, 1009.89, 80.11
res3, 2580, 801.79, 128.71
res3, 2590, 1214.96, 29.88
res3, 2600, 1221.91, 29.55
res3, 2610, 1229.67, 28.87
res3, 2620, 1228.73, 28.44
res3, 2630, 1238.29, 28.11
res3, 2640, 1185.18, 32.59
res3, 2650, 1219.06, 29.61
res3, 2660, 963.58, 50.52
res3, 2670, 1159.99, 31.59
res3, 2680, 760.19, 125.36
res3, 2690, 994.69, 51.59
res3, 2700, 721.46, 145.78
res3, 2710, 1214.18, 29.43
res3, 2720, 1223.28, 28.52
res3, 2730, 1236.58, 28.32
res3, 2740, 1217.54, 29.20
res3, 2750, 1229.14, 28.71
res3, 2760, 1226.98, 28.82
res3, 2770, 1230.19, 28.99
res3, 2780, 1151.30, 34.14
res3, 2790, 1072.84, 35.15
res3, 2800, 1181.54, 33.33
res3, 2810, 813.06, 71.09
res3, 2820, 1174.73, 31.06
res3, 2830, 589.09, 150.79
res3, 2840, 1087.79, 38.79
res3, 2850, 1203.29, 30.66
res3, 2860, 1229.71, 29.65
res3, 2870, 1161.47, 37.87
res3, 2880, 1219.87, 29.56
res3, 2890, 1022.31, 40.72
res3, 2900, 1187.32, 31.02
res3, 2910, 898.54, 66.36
res3, 2920, 1034.99, 40.82
res3, 2930, 906.49, 91.69
res3, 2940, 823.57, 80.71
res3, 2950, 1187.48, 31.44
res3, 2960, 1224.48, 29.05
res3, 2970, 1224.89, 28.30
res3, 2980, 1216.58, 30.01
res3, 2990, 1177.38, 32.40
res3, 3000, 1012.59, 44.45
res3, 3010, 1230.68, 28.87
res3, 3020, 802.57, 77.47
res3, 3030, 1157.19, 31.31
res3, 3040, 865.25, 102.37
res3, 3050, 1231.95, 29.52
res3, 3060, 1212.68, 32.03
res3, 3070, 1239.68, 28.06
res3, 3080, 1198.36, 31.25
res3, 3090, 1225.31, 28.88
res3, 3100, 995.39, 49.88
res3, 3110, 1115.29, 35.44
res3, 3120, 937.09, 70.52
res3, 3130, 947.19, 45.78
res3, 3140, 940.76, 104.50
res3, 3150, 764.31, 104.44
res3, 3160, 1205.61, 29.98
res3, 3170, 1233.19, 28.45
